,0,1,2,3,4,5,6,7,8,9,10,11
246,28.0,66.05172413793103,362.0,100.23475324675324,77.0,0.0,0.0,0.0,82.0,17.0,37.0,226.0
247,45.0,65.79347826086956,547.0,83.58178999999984,130.0,0.0,2.0,1.0,93.0,18.0,28.0,405.0
248,24.0,65.58,341.0,119.31814000000003,75.0,0.0,1.0,0.0,90.0,0.0,15.0,235.0
249,35.0,66.06944444444444,478.0,81.80526608695645,115.0,0.0,1.0,1.0,65.0,34.0,38.0,339.0
250,18.0,65.63157894736842,230.0,46.201051515151484,66.0,0.0,0.0,0.0,18.0,16.0,15.0,181.0
251,17.0,65.63888888888889,194.0,41.9522633333333,60.0,0.0,0.0,0.0,18.0,16.0,15.0,145.0
252,28.0,66.12068965517241,400.0,85.55134210526315,95.0,0.0,0.0,0.0,82.0,18.0,37.0,263.0
253,31.0,66.140625,554.0,78.39359769230757,130.0,0.0,1.0,1.0,95.0,18.0,52.0,387.0
254,31.0,66.09375,410.0,79.08195252525252,99.0,0.0,0.0,0.0,65.0,18.0,37.0,290.0
255,24.0,65.6,364.0,97.99797435897433,78.0,0.0,0.0,0.0,81.0,16.0,26.0,241.0
256,27.0,66.125,404.0,84.86779479166665,96.0,0.0,0.0,0.0,82.0,18.0,37.0,267.0
257,29.0,66.0,553.0,270.56316202531684,79.0,0.0,161.0,45.0,82.0,17.0,37.0,211.0
258,4.0,68.5,75.0,45.509969999999996,20.0,0.0,0.0,15.0,4.0,11.0,9.0,36.0
259,23.0,65.64583333333333,374.0,100.5105734177215,79.0,0.0,0.0,0.0,82.0,17.0,36.0,239.0
260,14.0,66.43333333333334,419.0,326.5298117647061,51.0,0.0,161.0,45.0,50.0,27.0,10.0,126.0
261,33.0,66.0,381.0,79.13792127659573,94.0,0.0,0.0,0.0,65.0,18.0,27.0,271.0
262,28.0,66.48275862068965,103.0,57.75010344827582,29.0,0.0,18.0,15.0,11.0,39.0,8.0,12.0
263,41.0,65.86904761904762,473.0,75.67273193277313,119.0,0.0,1.0,1.0,65.0,18.0,27.0,361.0
264,12.0,66.3076923076923,358.0,379.19304390243906,41.0,1.0,161.0,45.0,15.0,27.0,19.0,90.0
265,1.0,75.0,38.0,15.531325,4.0,1.0,24.0,13.0,0.0,0.0,0.0,0.0
266,25.0,66.73076923076923,72.0,75.6716578947368,19.0,0.0,18.0,20.0,9.0,14.0,5.0,6.0
267,28.0,66.56896551724138,78.0,46.25930869565214,23.0,0.0,30.0,0.0,11.0,20.0,7.0,10.0
268,17.0,67.0,46.0,45.67469333333333,15.0,0.0,1.0,15.0,4.0,6.0,5.0,15.0
269,19.0,67.525,44.0,18.95844285714286,14.0,0.0,13.0,5.0,9.0,8.0,5.0,4.0
270,3.0,70.875,17.0,25.90773333333333,3.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0
271,10.0,66.36363636363636,392.0,342.63167708333367,48.0,0.0,161.0,60.0,32.0,27.0,9.0,103.0
272,1.0,75.0,38.0,15.531325,4.0,1.0,24.0,13.0,0.0,0.0,0.0,0.0
273,11.0,65.79166666666667,366.0,377.783530952381,42.0,1.0,161.0,60.0,15.0,27.0,12.0,90.0
274,29.0,66.5,103.0,57.75010344827582,29.0,0.0,18.0,15.0,11.0,39.0,8.0,12.0
275,30.0,66.41935483870968,82.0,40.8960333333333,27.0,0.0,18.0,0.0,15.0,32.0,5.0,12.0
276,27.0,65.91071428571429,118.0,53.38347647058819,34.0,1.0,18.0,15.0,11.0,39.0,8.0,26.0
277,28.0,66.56896551724138,78.0,46.25930869565214,23.0,0.0,30.0,0.0,11.0,20.0,7.0,10.0
278,14.0,65.96666666666667,126.0,48.67618999999997,30.0,1.0,0.0,15.0,20.0,29.0,18.0,43.0
279,24.0,66.72,68.0,55.43634444444444,18.0,0.0,30.0,5.0,9.0,14.0,5.0,5.0
280,30.0,66.54838709677419,78.0,64.41739130434779,23.0,0.0,18.0,15.0,9.0,23.0,5.0,8.0
281,25.0,66.0576923076923,118.0,53.38347647058819,34.0,1.0,18.0,15.0,16.0,39.0,11.0,18.0
282,22.0,66.76086956521739,93.0,44.52458076923074,26.0,0.0,32.0,0.0,11.0,34.0,5.0,11.0
283,27.0,66.46428571428571,103.0,57.75010344827582,29.0,0.0,18.0,15.0,11.0,39.0,8.0,12.0
284,31.0,66.46875,111.0,53.25956060606056,33.0,1.0,18.0,15.0,11.0,39.0,8.0,19.0
285,32.0,66.5909090909091,111.0,53.25956060606056,33.0,1.0,18.0,15.0,11.0,39.0,8.0,19.0
286,31.0,66.546875,85.0,61.73446799999995,25.0,0.0,18.0,15.0,15.0,23.0,5.0,9.0
287,27.0,66.07142857142857,112.0,51.74274705882348,34.0,1.0,18.0,15.0,11.0,39.0,8.0,20.0
288,27.0,66.46428571428571,103.0,57.75010344827582,29.0,0.0,18.0,15.0,11.0,39.0,8.0,12.0
289,15.0,66.59375,419.0,311.7079666666669,54.0,0.0,161.0,45.0,37.0,16.0,22.0,138.0
290,27.0,66.46428571428571,103.0,57.75010344827582,29.0,0.0,18.0,15.0,11.0,39.0,8.0,12.0
291,13.0,71.42857142857143,114.0,29.171650000000003,8.0,30.0,71.0,13.0,0.0,0.0,0.0,0.0
292,30.0,66.41935483870968,82.0,40.8960333333333,27.0,0.0,18.0,0.0,15.0,32.0,5.0,12.0
293,36.0,66.51351351351352,105.0,59.111575862068925,29.0,0.0,18.0,15.0,15.0,30.0,8.0,19.0
294,13.0,71.42857142857143,125.0,27.92266666666667,9.0,30.0,71.0,24.0,0.0,0.0,0.0,0.0
295,0.0,70.0,13.0,219.9701,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,70.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,13.0,71.42857142857143,114.0,29.171650000000003,8.0,30.0,71.0,13.0,0.0,0.0,0.0,0.0
299,13.0,71.42857142857143,112.0,33.287285714285716,7.0,30.0,71.0,11.0,0.0,0.0,0.0,0.0
300,13.0,71.42857142857143,112.0,33.287285714285716,7.0,30.0,71.0,11.0,0.0,0.0,0.0,0.0
301,13.0,71.42857142857143,114.0,29.171650000000003,8.0,30.0,71.0,13.0,0.0,0.0,0.0,0.0
302,0.0,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,13.0,71.42857142857143,114.0,29.171650000000003,8.0,30.0,71.0,13.0,0.0,0.0,0.0,0.0
304,44.0,66.35555555555555,526.0,623.1208253731337,67.0,98.0,73.0,116.0,1.0,0.0,67.0,171.0
305,13.0,71.42857142857143,114.0,29.171650000000003,8.0,30.0,71.0,13.0,0.0,0.0,0.0,0.0
306,13.0,71.42857142857143,114.0,29.171650000000003,8.0,30.0,71.0,13.0,0.0,0.0,0.0,0.0
307,6.0,72.07142857142857,51.0,25.031924999999998,8.0,0.0,9.0,4.0,36.0,0.0,0.0,2.0
308,46.0,66.18085106382979,428.0,168.84775945945938,74.0,0.0,0.0,116.0,29.0,21.0,65.0,197.0
309,2.0,67.33333333333333,48.0,26.064622222222226,9.0,0.0,12.0,0.0,7.0,16.0,7.0,6.0
310,13.0,71.42857142857143,114.0,29.171650000000003,8.0,30.0,71.0,13.0,0.0,0.0,0.0,0.0
311,30.0,65.6774193548387,496.0,778.2266307692299,52.0,98.0,73.0,93.0,28.0,21.0,54.0,129.0
312,48.0,66.06122448979592,762.0,304.2130757281557,103.0,0.0,1.0,322.0,30.0,56.0,27.0,326.0
313,45.0,66.23913043478261,575.0,242.34357142857178,84.0,0.0,0.0,276.0,1.0,18.0,27.0,253.0
314,44.0,66.25555555555556,558.0,629.4593514705875,68.0,98.0,73.0,149.0,1.0,0.0,67.0,170.0
315,44.0,66.3,379.0,152.43159714285713,70.0,0.0,0.0,116.0,1.0,0.0,46.0,216.0
316,47.0,66.17708333333333,426.0,168.74433783783778,74.0,0.0,0.0,116.0,29.0,21.0,65.0,195.0
317,26.0,66.22222222222223,452.0,762.8001215686268,51.0,98.0,73.0,110.0,0.0,0.0,54.0,117.0
318,43.0,66.36363636363636,358.0,154.68178088235294,68.0,0.0,0.0,116.0,1.0,0.0,46.0,195.0
319,45.0,66.23913043478261,510.0,526.9056718309853,71.0,98.0,0.0,116.0,29.0,21.0,60.0,186.0
320,11.0,66.91666666666667,312.0,1323.6606760000002,25.0,98.0,73.0,80.0,0.0,0.0,20.0,41.0
321,40.0,65.65853658536585,451.0,719.4419351851843,54.0,98.0,73.0,93.0,1.0,0.0,55.0,131.0
322,29.0,65.68333333333334,496.0,778.2266307692299,52.0,98.0,73.0,93.0,28.0,21.0,54.0,129.0
323,37.0,66.90789473684211,340.0,98.64711363636363,66.0,0.0,0.0,96.0,1.0,0.0,27.0,216.0
324,42.0,66.76744186046511,393.0,187.74660158730157,63.0,0.0,0.0,156.0,1.0,0.0,37.0,199.0
325,41.0,66.0,463.0,683.3591649122798,57.0,98.0,73.0,93.0,1.0,0.0,55.0,143.0
326,20.0,66.45238095238095,693.0,929.9169537313426,67.0,139.0,179.0,118.0,29.0,22.0,32.0,174.0
327,45.0,66.33695652173913,354.0,155.1581223880597,67.0,0.0,0.0,116.0,1.0,0.0,40.0,197.0
328,41.0,66.85714285714286,315.0,185.52254909090905,55.0,0.0,0.0,116.0,1.0,0.0,33.0,165.0
329,45.0,66.22826086956522,372.0,155.3374956521739,69.0,0.0,0.0,116.0,1.0,0.0,57.0,198.0
330,38.0,66.01282051282051,771.0,1198.9624820895526,67.0,237.0,162.0,93.0,29.0,21.0,62.0,167.0
331,39.0,66.3625,444.0,146.84586363636356,77.0,0.0,0.0,158.0,1.0,18.0,41.0,226.0
332,46.0,66.22340425531915,584.0,612.9102647887319,71.0,98.0,73.0,116.0,29.0,21.0,60.0,187.0
333,39.0,66.8375,336.0,98.37543484848483,66.0,0.0,0.0,96.0,1.0,0.0,27.0,212.0
334,11.0,66.91666666666667,312.0,1323.6606760000002,25.0,98.0,73.0,80.0,0.0,0.0,20.0,41.0
335,27.0,66.23214285714286,523.0,146.79987528089882,89.0,0.0,1.0,158.0,29.0,17.0,55.0,263.0
336,48.0,66.18367346938776,425.0,168.84775945945938,74.0,0.0,0.0,116.0,29.0,21.0,66.0,193.0
337,39.0,66.3625,438.0,143.50532435897426,78.0,0.0,0.0,158.0,1.0,18.0,27.0,234.0
338,42.0,66.9186046511628,311.0,188.58920555555554,54.0,0.0,0.0,116.0,1.0,0.0,33.0,161.0
339,42.0,66.83720930232558,325.0,173.6324576271186,59.0,0.0,0.0,116.0,1.0,0.0,33.0,175.0
340,11.0,66.91666666666667,312.0,1323.6606760000002,25.0,98.0,73.0,80.0,0.0,0.0,20.0,41.0
341,44.0,66.35555555555555,526.0,623.1208253731337,67.0,98.0,73.0,116.0,1.0,0.0,67.0,171.0
342,45.0,66.26086956521739,525.0,656.849269354838,62.0,98.0,73.0,93.0,29.0,21.0,55.0,156.0
343,31.0,66.140625,583.0,134.17556826923067,104.0,0.0,1.0,159.0,29.0,18.0,55.0,321.0
344,45.0,66.22826086956522,373.0,153.13141000000002,70.0,0.0,0.0,116.0,1.0,0.0,57.0,199.0
345,42.0,66.83720930232558,319.0,179.05431754385964,57.0,0.0,0.0,116.0,1.0,0.0,33.0,169.0
346,30.0,66.45161290322581,811.0,770.4916091954032,87.0,139.0,180.0,143.0,29.0,23.0,27.0,270.0
347,24.0,65.64,680.0,1109.8691232142849,56.0,139.0,179.0,118.0,28.0,22.0,58.0,136.0
348,41.0,66.0,465.0,671.5820241379301,58.0,98.0,73.0,93.0,1.0,0.0,55.0,145.0
349,43.0,66.77272727272727,399.0,182.31209538461536,65.0,0.0,0.0,156.0,1.0,0.0,37.0,205.0
350,39.0,66.0,768.0,1198.6694298507466,67.0,237.0,162.0,93.0,29.0,21.0,62.0,164.0
351,29.0,66.23333333333333,540.0,142.52106021505367,93.0,0.0,1.0,158.0,29.0,18.0,55.0,279.0
352,38.0,66.61538461538461,781.0,246.39302123893827,113.0,0.0,2.0,302.0,30.0,35.0,56.0,356.0
353,38.0,66.61538461538461,692.0,226.87652596153868,104.0,0.0,2.0,244.0,29.0,34.0,55.0,328.0
354,19.0,66.05,421.0,124.49468817204297,93.0,0.0,53.0,78.0,36.0,36.0,31.0,187.0
355,21.0,65.75,336.0,331.9748232558137,43.0,1.0,137.0,63.0,12.0,22.0,14.0,87.0
356,9.0,68.05,85.0,52.03843913043476,23.0,0.0,1.0,21.0,16.0,4.0,10.0,33.0
357,14.0,65.83333333333333,504.0,1711.4297117647056,34.0,163.0,180.0,20.0,34.0,0.0,6.0,101.0
358,12.0,67.23076923076923,371.0,84.21694591836736,98.0,1.0,69.0,19.0,18.0,34.0,18.0,212.0
359,18.0,65.78947368421052,609.0,1215.4760734693873,49.0,163.0,181.0,64.0,51.0,8.0,6.0,136.0
360,10.0,66.86363636363636,157.0,105.91267142857143,42.0,27.0,18.0,16.0,22.0,23.0,12.0,39.0
361,18.0,66.1842105263158,466.0,1217.778848837209,43.0,163.0,103.0,20.0,34.0,20.0,6.0,120.0
362,7.0,67.625,90.0,54.80503333333331,21.0,0.0,0.0,15.0,19.0,11.0,9.0,36.0
363,8.0,68.38888888888889,162.0,113.07618124999995,48.0,38.0,0.0,12.0,0.0,12.0,14.0,86.0
364,42.0,66.83720930232558,324.0,176.61982758620687,58.0,0.0,0.0,116.0,1.0,0.0,33.0,174.0
365,18.0,66.89473684210526,355.0,771.3332232558134,43.0,98.0,73.0,50.0,0.0,0.0,31.0,103.0
366,6.0,67.5,93.0,44.80613888888888,18.0,0.0,0.0,56.0,0.0,0.0,7.0,30.0
367,22.0,66.15217391304348,380.0,712.1774617021271,47.0,98.0,73.0,50.0,0.0,0.0,43.0,116.0
368,16.0,67.20588235294117,187.0,61.59469811320758,53.0,0.0,1.0,23.0,13.0,11.0,10.0,129.0
369,27.0,65.78571428571429,506.0,104.3681135416665,96.0,0.0,1.0,103.0,29.0,17.0,43.0,313.0
370,6.0,67.5,93.0,44.80613888888888,18.0,0.0,0.0,56.0,0.0,0.0,7.0,30.0
371,25.0,66.82692307692308,688.0,1075.1875431034475,58.0,139.0,179.0,118.0,29.0,22.0,49.0,152.0
372,6.0,69.78571428571429,204.0,1368.083,7.0,171.0,23.0,0.0,0.0,7.0,3.0,0.0
373,5.0,71.5,28.0,10.472933333333332,6.0,0.0,23.0,0.0,0.0,2.0,3.0,0.0
374,19.0,66.05,438.0,121.41780927835046,97.0,0.0,53.0,78.0,36.0,36.0,31.0,204.0
375,12.0,66.57692307692308,363.0,369.71047857142855,42.0,0.0,161.0,45.0,15.0,27.0,19.0,96.0
376,14.0,65.96666666666667,126.0,48.67618999999997,30.0,1.0,0.0,15.0,20.0,29.0,18.0,43.0
377,42.0,65.88372093023256,790.0,166.25393958333365,144.0,0.0,2.0,148.0,73.0,36.0,69.0,462.0
378,42.0,65.8953488372093,789.0,169.66191538461575,143.0,0.0,2.0,148.0,93.0,36.0,56.0,454.0
379,19.0,67.525,36.0,18.72773,10.0,0.0,12.0,5.0,9.0,5.0,2.0,3.0
380,45.0,65.68478260869566,812.0,159.7542564102568,156.0,0.0,2.0,148.0,95.0,37.0,56.0,474.0
381,39.0,65.8125,803.0,198.1000782608699,138.0,0.0,2.0,206.0,73.0,37.0,57.0,428.0
382,15.0,65.875,712.0,1139.602285714286,63.0,139.0,274.0,58.0,29.0,22.0,29.0,161.0
383,10.0,71.04545454545455,75.0,159.57649999999998,3.0,58.0,14.0,3.0,0.0,0.0,0.0,0.0
384,0.0,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,41.0,65.67857142857143,780.0,300.5669515151507,132.0,0.0,98.0,144.0,107.0,19.0,16.0,396.0
386,50.0,65.61764705882354,800.0,243.09184834437022,151.0,0.0,98.0,86.0,108.0,19.0,27.0,462.0
387,8.0,71.72222222222223,72.0,238.3686,2.0,58.0,14.0,0.0,0.0,0.0,0.0,0.0
388,39.0,65.85,811.0,196.38364964028813,139.0,0.0,2.0,206.0,73.0,37.0,57.0,436.0
389,6.0,70.85714285714286,14.0,19.9231,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
390,42.0,65.77906976744185,815.0,189.91850890410996,146.0,0.0,2.0,206.0,74.0,37.0,55.0,441.0
391,34.0,66.07142857142857,718.0,175.5667453846157,130.0,0.0,2.0,148.0,73.0,36.0,41.0,418.0
392,15.0,71.90625,152.0,39.48513076923076,13.0,0.0,47.0,42.0,62.0,0.0,0.0,1.0
393,26.0,66.5925925925926,422.0,83.62628526315791,95.0,0.0,0.0,0.0,81.0,18.0,37.0,286.0
394,12.0,72.84615384615384,120.0,40.3521111111111,9.0,0.0,47.0,60.0,10.0,0.0,3.0,0.0
395,36.0,66.0945945945946,713.0,179.11110153846187,130.0,0.0,2.0,148.0,94.0,36.0,41.0,392.0
396,3.0,71.125,53.0,89.66018750000002,8.0,0.0,37.0,5.0,9.0,0.0,0.0,2.0
397,16.0,70.20588235294117,178.0,40.593954999999994,20.0,0.0,67.0,24.0,65.0,6.0,0.0,16.0
398,3.0,71.125,53.0,89.66018750000002,8.0,0.0,37.0,5.0,9.0,0.0,0.0,2.0
399,17.0,70.30555555555556,186.0,43.38292105263158,19.0,0.0,67.0,39.0,67.0,0.0,0.0,13.0
400,0.0,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,12.0,66.57692307692308,363.0,369.71047857142855,42.0,0.0,161.0,45.0,15.0,27.0,19.0,96.0
402,19.0,65.75,140.0,63.69364545454541,33.0,1.0,17.0,15.0,26.0,31.0,18.0,32.0
403,6.0,67.92857142857143,96.0,48.88269583333331,24.0,0.0,0.0,15.0,19.0,11.0,9.0,42.0
404,3.0,70.875,17.0,25.90773333333333,3.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0
405,1.0,73.25,14.0,1.99615,2.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0
406,14.0,72.8,120.0,40.3521111111111,9.0,0.0,47.0,60.0,10.0,0.0,3.0,0.0
407,11.0,66.625,363.0,369.66683095238096,42.0,0.0,161.0,45.0,15.0,27.0,19.0,96.0
408,4.0,69.1,29.0,20.321580000000004,5.0,0.0,18.0,5.0,4.0,2.0,0.0,0.0
409,1.0,73.25,10.0,1.9923,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
410,13.0,66.64285714285714,75.0,64.21437499999998,16.0,0.0,32.0,0.0,6.0,28.0,0.0,9.0
411,11.0,66.625,363.0,369.66683095238096,42.0,0.0,161.0,45.0,15.0,27.0,19.0,96.0
412,31.0,66.46875,110.0,54.86166249999996,32.0,1.0,18.0,15.0,11.0,39.0,8.0,18.0
413,18.0,65.76315789473684,123.0,63.615077419354805,31.0,1.0,18.0,15.0,21.0,31.0,9.0,28.0
414,19.0,67.525,41.0,18.884238461538466,13.0,0.0,13.0,5.0,9.0,8.0,2.0,4.0
415,30.0,66.5,84.0,64.22372499999996,24.0,0.0,18.0,15.0,15.0,23.0,5.0,8.0
416,31.0,66.546875,93.0,55.91573928571423,28.0,0.0,18.0,15.0,15.0,27.0,5.0,13.0
417,13.0,71.42857142857143,112.0,33.287285714285716,7.0,30.0,71.0,11.0,0.0,0.0,0.0,0.0
418,30.0,66.41935483870968,81.0,42.39203461538458,26.0,0.0,18.0,0.0,15.0,32.0,5.0,11.0
419,8.0,70.72222222222223,22.0,13.678566666666667,6.0,0.0,14.0,0.0,0.0,0.0,3.0,5.0
420,14.0,66.36666666666666,366.0,377.783530952381,42.0,1.0,161.0,60.0,15.0,27.0,9.0,93.0
421,20.0,65.85714285714286,437.0,157.03231971830982,71.0,0.0,0.0,158.0,1.0,17.0,54.0,207.0
422,31.0,66.328125,105.0,54.15282580645157,31.0,0.0,18.0,15.0,11.0,39.0,8.0,14.0
423,13.0,71.42857142857143,114.0,29.171650000000003,8.0,30.0,71.0,13.0,0.0,0.0,0.0,0.0
424,6.0,67.5,93.0,44.80613888888888,18.0,0.0,0.0,56.0,0.0,0.0,7.0,30.0
425,0.0,80.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,29.0,65.7,460.0,764.7544470588227,51.0,98.0,73.0,110.0,0.0,0.0,54.0,125.0
427,4.0,67.7,139.0,375.00510588235295,17.0,0.0,73.0,0.0,9.0,0.0,21.0,36.0
428,13.0,71.42857142857143,114.0,29.171650000000003,8.0,30.0,71.0,13.0,0.0,0.0,0.0,0.0
429,27.0,66.19642857142857,454.0,747.7860634615378,52.0,98.0,73.0,110.0,0.0,0.0,54.0,119.0
430,13.0,71.42857142857143,114.0,29.171650000000003,8.0,30.0,71.0,13.0,0.0,0.0,0.0,0.0
431,41.0,66.26190476190476,400.0,155.48157534246576,73.0,0.0,0.0,116.0,1.0,21.0,57.0,205.0
432,46.0,66.22340425531915,584.0,612.9102647887319,71.0,98.0,73.0,116.0,29.0,21.0,60.0,187.0
433,48.0,66.15306122448979,427.0,173.23719027777776,72.0,0.0,0.0,116.0,29.0,21.0,65.0,196.0
434,15.0,72.625,126.0,38.10997999999999,10.0,0.0,47.0,48.0,28.0,0.0,3.0,0.0
435,16.0,70.44117647058823,197.0,41.21377,20.0,0.0,67.0,49.0,68.0,0.0,0.0,13.0
436,13.0,73.0,135.0,36.45662727272726,11.0,0.0,47.0,48.0,37.0,0.0,3.0,0.0
437,13.0,73.0,120.0,40.3521111111111,9.0,0.0,47.0,60.0,10.0,0.0,3.0,0.0
438,11.0,72.66666666666667,120.0,40.3521111111111,9.0,0.0,47.0,60.0,10.0,0.0,3.0,0.0
439,23.0,66.02083333333333,287.0,339.15830249999976,40.0,1.0,104.0,38.0,29.0,15.0,14.0,86.0
440,11.0,67.91666666666667,287.0,75.63535853658539,82.0,1.0,45.0,21.0,18.0,9.0,18.0,175.0
441,7.0,67.25,365.0,112.00498333333333,36.0,65.0,127.0,44.0,24.0,80.0,9.0,16.0
442,7.0,67.625,142.0,86.2213975,40.0,0.0,25.0,17.0,17.0,9.0,0.0,74.0
443,19.0,66.225,456.0,1245.3981214285711,42.0,163.0,103.0,20.0,34.0,20.0,0.0,116.0
444,13.0,66.89285714285714,390.0,127.48829459459449,74.0,0.0,76.0,35.0,12.0,55.0,29.0,183.0
445,8.0,68.38888888888889,127.0,24.56814374999998,48.0,0.0,0.0,12.0,0.0,12.0,14.0,89.0
446,10.0,67.86363636363636,301.0,79.6873536585366,82.0,1.0,44.0,21.0,30.0,9.0,18.0,178.0
447,11.0,67.66666666666667,216.0,76.40792131147542,61.0,1.0,20.0,24.0,13.0,11.0,18.0,129.0
448,14.0,67.36666666666666,204.0,75.32547222222225,54.0,0.0,21.0,23.0,13.0,11.0,10.0,126.0
449,0.0,85.0,1.0,19.9231,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
450,17.0,65.66666666666667,400.0,155.8907188888889,90.0,0.0,79.0,78.0,36.0,36.0,31.0,140.0
451,12.0,66.57692307692308,192.0,83.93504590163928,61.0,26.0,17.0,31.0,14.0,21.0,23.0,60.0
452,4.0,66.7,109.0,35.217169999999975,40.0,0.0,18.0,0.0,8.0,22.0,16.0,45.0
453,11.0,66.5,187.0,41.83074782608693,69.0,0.0,18.0,28.0,20.0,21.0,32.0,68.0
454,8.0,66.77777777777777,125.0,62.822579591836714,49.0,0.0,17.0,21.0,10.0,17.0,28.0,32.0
455,16.0,65.6470588235294,305.0,109.82473370786506,89.0,0.0,52.0,43.0,23.0,15.0,26.0,146.0
456,11.0,72.66666666666667,120.0,40.3521111111111,9.0,0.0,47.0,60.0,10.0,0.0,3.0,0.0
457,13.0,66.14285714285714,311.0,219.9862883720929,43.0,0.0,111.0,57.0,17.0,8.0,24.0,94.0
458,9.0,72.05,72.0,238.3686,2.0,58.0,14.0,0.0,0.0,0.0,0.0,0.0
459,8.0,72.61111111111111,91.0,31.633599999999984,25.0,0.0,0.0,0.0,15.0,19.0,8.0,49.0
460,23.0,66.91666666666667,687.0,1002.6209822580638,62.0,139.0,179.0,118.0,28.0,22.0,32.0,169.0
461,28.0,65.89655172413794,389.0,279.87390754716955,53.0,1.0,138.0,63.0,28.0,22.0,20.0,117.0
462,48.0,65.8265306122449,569.0,82.36070962962948,135.0,0.0,2.0,1.0,94.0,18.0,38.0,416.0
463,9.0,67.9,209.0,81.70010714285715,56.0,1.0,20.0,23.0,13.0,11.0,18.0,123.0
464,10.0,67.81818181818181,311.0,82.23564166666668,84.0,1.0,44.0,21.0,30.0,20.0,18.0,177.0
465,14.0,67.23333333333333,330.0,86.26265238095239,84.0,1.0,49.0,18.0,30.0,43.0,8.0,181.0
466,20.0,66.02380952380952,478.0,387.79195272727304,55.0,0.0,213.0,85.0,17.0,15.0,31.0,117.0
467,10.0,67.72727272727273,216.0,60.10907230769233,65.0,1.0,20.0,4.0,13.0,11.0,18.0,149.0
468,41.0,65.67857142857143,853.0,382.5433977099228,131.0,0.0,188.0,144.0,110.0,19.0,16.0,376.0
469,3.0,73.5,55.0,16.321446666666667,15.0,1.0,39.0,5.0,3.0,2.0,4.0,1.0
470,45.0,65.68478260869566,834.0,153.28383850931715,161.0,0.0,2.0,148.0,94.0,36.0,56.0,498.0
471,42.0,65.77906976744185,829.0,191.14415684931544,146.0,0.0,2.0,206.0,74.0,37.0,55.0,455.0
472,31.0,66.546875,581.0,138.26048613861377,101.0,0.0,1.0,159.0,29.0,18.0,56.0,318.0
473,21.0,66.11363636363636,403.0,284.9577847058826,85.0,0.0,96.0,34.0,70.0,5.0,0.0,198.0
474,49.0,65.61,789.0,238.82410794701917,151.0,0.0,97.0,86.0,110.0,20.0,26.0,450.0
475,40.0,65.78048780487805,941.0,759.958037272728,110.0,139.0,276.0,144.0,34.0,18.0,14.0,316.0
476,21.0,66.11363636363636,407.0,281.87164069767465,86.0,0.0,96.0,34.0,70.0,5.0,0.0,202.0
477,45.0,66.20652173913044,488.0,208.7957435897435,78.0,0.0,0.0,174.0,29.0,23.0,46.0,216.0
478,31.0,66.6875,97.0,58.460682142857095,28.0,0.0,18.0,15.0,11.0,35.0,5.0,13.0
479,25.0,66.4423076923077,570.0,89.51693249999981,120.0,0.0,1.0,1.0,109.0,35.0,66.0,358.0
480,45.0,66.18478260869566,487.0,220.08149459459455,74.0,0.0,0.0,174.0,29.0,21.0,57.0,206.0
481,34.0,66.58571428571429,525.0,127.42350243902445,41.0,56.0,107.0,63.0,93.0,42.0,44.0,120.0
482,32.0,66.78787878787878,890.0,515.4875409090909,44.0,233.0,274.0,51.0,118.0,40.0,136.0,38.0
483,45.0,66.3695652173913,643.0,111.50559272727273,55.0,56.0,134.0,86.0,93.0,42.0,46.0,186.0
484,34.0,66.58571428571429,525.0,127.42350243902445,41.0,56.0,107.0,63.0,93.0,42.0,44.0,120.0
485,10.0,68.95454545454545,80.0,81.74481111111109,36.0,1.0,19.0,7.0,13.0,12.0,16.0,12.0
486,8.0,73.27777777777777,98.0,27.01107619047618,21.0,0.0,23.0,0.0,17.0,11.0,13.0,34.0
487,9.0,72.7,60.0,10.695816666666667,12.0,0.0,22.0,27.0,0.0,0.0,4.0,7.0
488,19.0,68.1,98.0,86.99490243902436,41.0,1.0,29.0,7.0,25.0,16.0,8.0,12.0
489,42.0,66.32558139534883,651.0,109.86340714285714,56.0,56.0,134.0,86.0,93.0,42.0,46.0,194.0
490,16.0,68.26470588235294,62.0,14.064944444444444,9.0,0.0,0.0,27.0,23.0,0.0,0.0,12.0
491,9.0,69.85,248.0,4134.605511764705,17.0,114.0,87.0,10.0,20.0,5.0,0.0,12.0
492,6.0,72.85714285714286,52.0,20.154577777777778,9.0,0.0,30.0,19.0,0.0,0.0,0.0,3.0
