R通道一阶矩,G通道一阶矩,B通道一阶矩,R通道二阶矩,G通道二阶矩,B通道二阶矩,R通道三阶矩,G通道三阶矩,B通道三阶矩,label
0.08744980392156863,0.08027490196078431,0.06222823529411768,0.18816302203399932,0.17249529069998754,0.13493762757631061,-0.2610996074044471,-0.23902104718987524,-0.18834693060223878,0
0.09850352941176475,0.08354039215686274,0.010522352941176465,0.209300962309119,0.1771003799136029,0.02762672189811582,-0.2869712690225076,-0.24209974536641127,-0.04410908452182508,0
0.031170196078431387,0.03325607843137255,0.028873333333333345,0.06773680944608064,0.07135071869488106,0.06197432138377035,-0.09411924578399833,-0.09839236589376531,-0.08574867507758602,0
0.0669521568627451,0.06449372549019611,0.06083098039215689,0.14858588483355634,0.14213866369887634,0.13557429718317,-0.2124234815610117,-0.20240630069363952,-0.19523957348162396,0
0.07101254901960782,0.0631435294117647,0.03747098039215685,0.17672052412636055,0.1562910660400849,0.1071719590206887,-0.26547272137449196,-0.23549517751304738,-0.17010809295075285,0
0.07783333333333331,0.07315725490196076,0.05647411764705883,0.17408295487720044,0.16293715239794435,0.13226814455479916,-0.25020953039050886,-0.23318150585800376,-0.1953879208354533,0
0.06510039215686275,0.06119176470588235,0.06574196078431371,0.16233499694988435,0.15447200596761904,0.16450687982548853,-0.2509998336358317,-0.24385260925085522,-0.25768870975580316,0
0.08731176470588235,0.07678117647058823,0.08451019607843137,0.20394187127966987,0.18792251245067249,0.202625374048016,-0.2991327905465491,-0.28396911092709654,-0.30271520740374047,0
0.10950431372549019,0.10585921568627453,0.11146274509803923,0.25938757659952233,0.25407544009054206,0.26019912082504004,-0.3767328135229565,-0.37325025135100814,-0.378205874480922,0
0.11446901960784311,0.11264549019607843,0.11865686274509803,0.26512299869116557,0.26262927891881144,0.2725517420233619,-0.38041549213040726,-0.37806184739190896,-0.3901315945267053,0
0.08237647058823527,0.08642901960784312,0.05037294117647061,0.17492236114913515,0.18305173800733593,0.10793903522455268,-0.24007836015624645,-0.2505724527473705,-0.14963352666374719,0
0.11473686274509803,0.11275411764705887,0.12196549019607844,0.260131940294996,0.256747483502289,0.27352338906154333,-0.37051232827200364,-0.3665866752546396,-0.387781457547002,0
0.09583803921568634,0.10774313725490199,0.12893019607843142,0.20152814859634116,0.22661895500091225,0.2712716712960305,-0.273813841778058,-0.30798343276148354,-0.3687954334553125,0
0.026235686274509805,0.03579647058823531,0.053592941176470614,0.06015407796576059,0.07846138977724164,0.11468537163432614,-0.08792703967112034,-0.11087601985629612,-0.1586424857161241,0
0.0846917647058824,0.09597686274509806,0.10524980392156867,0.18153669871105854,0.20690847221426742,0.2460241638607668,-0.250157042877971,-0.2861943988985368,-0.34892050772829947,0
0.0828901960784314,0.08526196078431372,0.07784745098039215,0.19823585287405976,0.19857901212507081,0.1908402571979393,-0.2918409213151911,-0.28910333500098473,-0.2834996312902859,0
0.0839729411764706,0.07668980392156864,0.07330509803921571,0.18512070038407302,0.17028782050508984,0.16460616868734115,-0.26200923628337547,-0.24265095245879456,-0.23665324245990965,0
0.09287176470588238,0.08254274509803922,0.08407529411764705,0.2235949833905205,0.20442198545716253,0.20731871294677423,-0.3287710131995599,-0.3083851527127257,-0.311798807968794,0
0.0851349019607843,0.08755098039215688,0.09601098039215686,0.216222783390585,0.22035034393466713,0.23025518857789481,-0.3286849742442981,-0.334973708436536,-0.3433013014146712,0
0.07155882352941176,0.053689803921568614,0.050549803921568624,0.17812858552075017,0.12908618183637405,0.12689486206704442,-0.26310920046131175,-0.1904757236632409,-0.18927276354221972,0
0.026639215686274503,0.03666745098039217,0.024041176470588236,0.06682715145297399,0.08602991337333458,0.060205865505711414,-0.10157925911008454,-0.12684388381639072,-0.09197106095700838,0
0.057906274509803936,0.06177333333333337,0.02949803921568629,0.12273480599923299,0.1307607927283502,0.06412685781896053,-0.16806273742749417,-0.17883663603311195,-0.08966833836364232,0
0.09570000000000005,0.09473294117647063,0.09188862745098039,0.21516859105203337,0.213510876078318,0.20943873012292466,-0.306597050884395,-0.3045980552871531,-0.29896885824460673,0
0.03570901960784313,0.04029411764705883,0.022185490196078433,0.07907089346301584,0.08700458034582664,0.05145400223466974,-0.11202238315176091,-0.1212001079843961,-0.07561613381918693,0
0.021094117647058836,0.03083764705882354,0.052073725490196114,0.0487232611728284,0.06861844006653144,0.11320648208817578,-0.0719084032469152,-0.09827742403075454,-0.1591783966524813,0
0.05006941176470587,0.04473882352941174,0.042575294117647045,0.12053345732062298,0.10486920312212465,0.10279456224406831,-0.18133296394423581,-0.15691607099417507,-0.15645180914445078,0
0.029774117647058836,0.03569058823529413,0.018610588235294115,0.0665655115527776,0.07669907153026037,0.043028567172300684,-0.09650330989535913,-0.10644205171511582,-0.06378607796008282,0
0.059817647058823545,0.04877490196078432,0.04473450980392156,0.13399819571395125,0.10968824687716093,0.1034069947925782,-0.1908995668756461,-0.15657804850478352,-0.1500911258963002,0
0.06467137254901964,0.05768392156862746,0.057019215686274494,0.14259125482201573,0.12742996719792035,0.1282193614076226,-0.20185170596111912,-0.18126693884091666,-0.18379411991927141,0
0.042116078431372564,0.040792549019607854,0.030302745098039225,0.0997931597869462,0.09247079784153596,0.06894252597380926,-0.14769861937532602,-0.13317624237540612,-0.10003464247118365,0
0.05260235294117649,0.050918039215686293,0.014660784313725497,0.11622365164057834,0.11241338351813877,0.03410591564364722,-0.16451781605627946,-0.15892222457458605,-0.04951338320221074,0
0.05749647058823533,0.042093333333333344,0.03128274509803924,0.1210548519206995,0.08877421382225861,0.06620134156727633,-0.1647126976652723,-0.12098477961116508,-0.0905097498221639,0
0.06487450980392157,0.08747333333333335,0.10180078431372554,0.14837980495373493,0.20083516035937707,0.23960846831093308,-0.21048428336172997,-0.2832301011296625,-0.34007338282372157,0
0.07635176470588237,0.07251176470588235,0.06470941176470589,0.19135115352571883,0.18450210206425402,0.1695086165829927,-0.2918453772373847,-0.28289815881927627,-0.2631672822419423,0
0.0758078431372549,0.06955019607843138,0.0577835294117647,0.17235815146422007,0.15883849391590107,0.13672499562010862,-0.25095138559319374,-0.23293811721993252,-0.20555776525242353,0
0.018241568627450976,0.02032549019607843,0.007473725490196082,0.03858724215396622,0.04296435586052472,0.017228225592133422,-0.05274816165034113,-0.058690950546343296,-0.02593780907203279,0
0.09075686274509805,0.08226588235294119,0.06177137254901961,0.20287384139493578,0.1840552927124394,0.14958138499538645,-0.2868377349320125,-0.26151280479691585,-0.21949355601083786,0
0.08081647058823532,0.07174274509803921,0.04597843137254903,0.1767617054405186,0.15752639361660362,0.10910883099808442,-0.24953614287454728,-0.22369412843425396,-0.16608739463226585,0
0.07360549019607845,0.06396274509803923,0.05510392156862744,0.16764950840992635,0.1479457107708309,0.1312517993423466,-0.24487346958434952,-0.22053915716282912,-0.19991827159559256,0
0.07272980392156862,0.04439176470588233,0.028803137254901957,0.16832683197392373,0.11285432729250736,0.08342242986532544,-0.24322945862138212,-0.17462998033879493,-0.13782188681165844,0
0.0838937254901961,0.06548862745098039,0.04856549019607842,0.20180199912383046,0.17189748570523547,0.14213542103406912,-0.2968781767606905,-0.26446022089264054,-0.22736728360696762,0
0.08559999999999998,0.06417803921568627,0.04875843137254902,0.20323497102553703,0.16474329063636495,0.137673280479304,-0.29976669459600735,-0.2529701328812781,-0.2178463037407578,0
0.07523176470588236,0.0630964705882353,0.04969215686274509,0.16894671396743324,0.14464219759076072,0.119107379947098,-0.24222403514335167,-0.21013772240567016,-0.17718593115268255,0
0.08196941176470589,0.06988862745098037,0.050414509803921564,0.18810193743012268,0.16529471100442894,0.12636845236630395,-0.27120491934517615,-0.2415338920190953,-0.18845338643397136,0
0.049477254901960775,0.04209921568627452,0.03659843137254903,0.11687305134461955,0.09792891319675973,0.0827041383727841,-0.1751045002679531,-0.1456048381329957,-0.12073204599859191,0
0.0254050980392157,0.02431333333333334,0.032218431372549046,0.05364219929291827,0.05134985003410606,0.06788955493091837,-0.0731859552614178,-0.0700755957348453,-0.09244819068683628,0
0.0776894117647059,0.06909647058823531,0.04391294117647057,0.18017538784037046,0.16312616102671137,0.1243673581525594,-0.26127666770916996,-0.2378055246050857,-0.1911131277849834,0
0.08595529411764702,0.06983098039215686,0.03681607843137254,0.1914770428410603,0.15887478402201136,0.09991210933752596,-0.27491384800986574,-0.23273871049789913,-0.16148339839413145,0
0.08418980392156859,0.06624235294117647,0.025395294117647058,0.18555246455764365,0.14578939958049336,0.0666193588113371,-0.261974657849271,-0.206140203074415,-0.10243398799446155,0
0.04462549019607843,0.0427278431372549,0.008416862745098038,0.09895728131579455,0.09413367977639311,0.02773637338341905,-0.14120273069053116,-0.1331456537918691,-0.04703124413648531,0
0.09357294117647061,0.07410078431372547,0.04247529411764705,0.2049611828664731,0.16364412864305541,0.10369379374640006,-0.28816664598578867,-0.23209261154081626,-0.15644722074318212,0
0.08995921568627453,0.07595529411764707,0.05189333333333334,0.19658209599882448,0.16713333948145184,0.12116345685906157,-0.2772997413935292,-0.2374949462882922,-0.17916110457105516,0
0.09784549019607845,0.0850294117647059,0.06788117647058825,0.21537232444105225,0.1895785656370983,0.1558589641387781,-0.3057700751235298,-0.2725937042304892,-0.22894062911608284,0
0.08407254901960784,0.07323960784313725,0.05370705882352944,0.1822430797317459,0.15875960714973786,0.11946890127013952,-0.25518489673874445,-0.22239993022250432,-0.17133590130268073,0
0.06857725490196079,0.05869686274509802,0.010862745098039214,0.15978978975332006,0.13643822809632702,0.03197867032308331,-0.23541035081602185,-0.20098268821013712,-0.051579973456832504,0
0.04687411764705882,0.04653764705882354,0.004787058823529411,0.10696444551708117,0.1053493239118449,0.018226943218940948,-0.15428713581486103,-0.15102240751210602,-0.03283593934838064,0
0.04480235294117646,0.05259764705882354,0.03126000000000002,0.09662327048074115,0.11216869869547963,0.06811943199377232,-0.13428278960254492,-0.15441665578366964,-0.09550442030992831,0
0.08954509803921569,0.07875725490196078,0.06114745098039215,0.19730286466982788,0.17563790623040237,0.14463965318147814,-0.2798317826394704,-0.2517536444764072,-0.21414489336740783,0
0.09397843137254903,0.07213176470588234,0.028005882352941165,0.20713924244690177,0.1578093731484171,0.07388287530101342,-0.29077098518457367,-0.22138719719200628,-0.11030297875120065,0
0.05816666666666667,0.052883137254901964,0.05048901960784314,0.1359275581371575,0.1267595155946612,0.12271236573115052,-0.20384491320605164,-0.19426577532760791,-0.19015070390647232,0
0.05176980392156861,0.05554705882352943,0.052715294117647055,0.11752548935144093,0.12348852539296648,0.11669929768225894,-0.17281205683973988,-0.17800172500047745,-0.16778252291496332,0
0.05805607843137255,0.049205882352941176,0.01897058823529411,0.1351847850806994,0.11616669594025106,0.06989875827991104,-0.19699504431820372,-0.17029389962141855,-0.11708548336765962,0
0.07145372549019606,0.06297254901960785,0.02191411764705882,0.16525826645273597,0.14325731039558237,0.05212805848257374,-0.23728395150143522,-0.20470477441673537,-0.07683041692394901,0
0.06133921568627454,0.0670466666666667,0.0703721568627451,0.138214266183153,0.15057241333944116,0.15790593015960777,-0.20017146216834553,-0.21742984133906318,-0.227759105870258,0
0.07674313725490196,0.07146392156862742,0.06402823529411765,0.18181388138395402,0.16988127388548005,0.1544571759627015,-0.2682266363715888,-0.25096825880363693,-0.22996891414375586,0
0.060250196078431385,0.06420235294117653,0.06050431372549025,0.1373791211108582,0.14331654163756782,0.133259868789569,-0.2006667428661532,-0.2058979507895034,-0.18948755679727408,0
0.05406470588235292,0.05187764705882351,0.02835294117647058,0.1336086516582062,0.1270272706543546,0.09259363032508316,-0.20068245110597968,-0.18973253047115274,-0.15287422427109315,0
0.0766247058823529,0.059848235294117674,0.0021917647058823527,0.1615097213261994,0.12648286969098094,0.008744782069030238,-0.21998005592778017,-0.17268242980172865,-0.015506188663439155,0
0.06844196078431372,0.06732784313725493,0.05817607843137257,0.14925036330906447,0.1467271700848772,0.13075461727473944,-0.21232149377160436,-0.20853278862885047,-0.1913326999783651,0
0.06635254901960787,0.061192941176470596,0.04282431372549018,0.14659686661092025,0.1357891400822666,0.09858764150431881,-0.20904568800661336,-0.19442769663414108,-0.1478428847999021,0
0.08453215686274511,0.06513921568627451,0.02558588235294117,0.18359501121154412,0.1441072517600775,0.0681496709283109,-0.256592646041511,-0.2039709292966392,-0.10430619499279009,0
0.05306705882352944,0.050550980392156865,0.04402823529411765,0.12196344969318745,0.11671446823915001,0.1043146515876921,-0.18086045957990654,-0.17444688956557755,-0.15913728450746767,0
0.10796313725490204,0.08715333333333339,0.05376470588235297,0.22769742419991412,0.18394197627946368,0.11424103941449931,-0.3102309850067058,-0.2508060531328224,-0.15664999301161303,0
0.05935254901960786,0.06102039215686274,0.05629098039215688,0.13215169220475884,0.13546682490559195,0.13032567221101668,-0.18893781445438335,-0.19278620404004249,-0.19034015180790997,0
0.05700705882352944,0.06024352941176471,0.0631572549019608,0.12679493658294952,0.13428286611605722,0.142393625004803,-0.1789110590535109,-0.18978017637778602,-0.2022935876092458,0
0.05622784313725489,0.056937254901960783,0.05228078431372547,0.12773196505333947,0.1288807104873225,0.11850096204085207,-0.186275281574118,-0.1870466030381623,-0.17238872523097068,0
0.12460431372549018,0.10554901960784316,0.06707137254901964,0.2806031672027378,0.2458204101856101,0.17688772535898115,-0.3980041932116727,-0.3540130298627042,-0.2613424048798765,0
0.12112196078431373,0.09235647058823532,0.056296078431372555,0.2728892034496395,0.2242560840827494,0.14968122479320511,-0.3872546116729231,-0.3273322364479676,-0.2263669329215009,0
0.05928666666666667,0.04266745098039217,0.03331058823529411,0.1383264900906036,0.10768766663241942,0.0911014038106813,-0.20034005433327573,-0.16310904707311935,-0.1417163537816155,0
0.06680509803921567,0.05083882352941175,0.02194666666666666,0.15318555835788802,0.11781455567350074,0.05949418536569407,-0.224032059293565,-0.1728297562712451,-0.09568900775833256,0
0.06397098039215686,0.04926941176470586,0.03322705882352941,0.15192393276029068,0.12612492869004455,0.09886686232379974,-0.22736487196888108,-0.19671590077660417,-0.16331289463640414,0
0.059727450980392165,0.04960666666666668,0.039187450980392155,0.14963802231215076,0.12976112471633933,0.10926989640039272,-0.22892315495393734,-0.20293292824044507,-0.17605159059012263,0
0.06983803921568629,0.054300392156862755,0.03382901960784313,0.15654323714861926,0.12552470542228336,0.08662025288920469,-0.2257516559460556,-0.1862065639452476,-0.1393617992176417,0
0.09792274509803929,0.06886039215686274,0.0033917647058823532,0.20727472689623794,0.14715543743049733,0.014837675738609,-0.2832780848482884,-0.2025473737936809,-0.028779832996666286,0
0.05443058823529411,0.04522078431372548,0.03750039215686273,0.12491277200148496,0.10599405011631538,0.09105210945182049,-0.18462534137111591,-0.15975062298692533,-0.1409693239009228,0
0.06246980392156863,0.0454713725490196,0.02929450980392156,0.1545103368362662,0.11949626811386022,0.07925693888211119,-0.23556275081241307,-0.18588555673408658,-0.12298485057457056,0
0.09363568627450984,0.09480901960784319,0.09256980392156866,0.20216891753432997,0.2044996442004972,0.1999291360006898,-0.27818076648079626,-0.28133036445432663,-0.2751569328615632,0
0.09018823529411771,0.08371254901960785,0.08371843137254903,0.21273533808424802,0.20241835674523628,0.201755876116875,-0.31558228500251473,-0.3036367428874299,-0.3033699855329812,0
0.04644862745098042,0.041029411764705884,0.05049254901960785,0.10844191326262387,0.10340169725768941,0.11860710383515405,-0.1606098262518323,-0.1587412548954632,-0.17648402587712256,0
0.07383411764705879,0.06893176470588236,0.05444352941176474,0.16224084845892559,0.1493649908754298,0.11707516181691792,-0.22876486568930693,-0.20847903384881453,-0.16232777037765897,0
0.061365490196078426,0.059167058823529406,0.059067450980392164,0.1486351211036747,0.14542334282869093,0.1452920505441271,-0.22123466171154843,-0.21799496073426555,-0.21765173227421655,0
0.041350588235294125,0.04309960784313728,0.02998509803921567,0.09915842389226522,0.10189776622874668,0.078341806803762,-0.14743065964351626,-0.15070986832975336,-0.12265753005914462,0
0.0871976470588235,0.08712941176470583,0.09160627450980392,0.18934167727709555,0.18788437370619218,0.19792427344335306,-0.2653663182835029,-0.26137043084049905,-0.27608774383196777,0
0.0734545098039216,0.07839921568627452,0.09323607843137262,0.17424740478357664,0.18365067203566837,0.21174264778096757,-0.25200281513596967,-0.264679120495092,-0.3019866657761986,0
0.07005686274509805,0.0708172549019608,0.08133098039215685,0.16926321724199597,0.17242413076471325,0.1931720366514303,-0.24566720811218884,-0.2532275350872182,-0.28264457917927666,0
0.014112549019607845,0.016376470588235298,0.016832156862745102,0.03256770531220424,0.03657536796627632,0.037413391516074854,-0.04903238209503338,-0.0533660739184586,-0.05455498795384685,0
0.06808352941176471,0.0730788235294118,0.08365333333333334,0.16680285935582612,0.17681043999846446,0.19687344038791657,-0.2459676120606838,-0.25985356042875724,-0.2870286397008185,0
0.07521568627450981,0.055354509803921585,0.06282980392156864,0.16382250426217307,0.12397542193109361,0.13901764060277946,-0.22911380655020425,-0.17934346790248312,-0.19909534730823794,0
0.05485333333333333,0.07119490196078433,0.09125176470588232,0.12052085891252151,0.15394311011767062,0.1958374899930368,-0.1712247254046991,-0.21513175039316657,-0.27156320848782756,0
0.05811882352941179,0.07452941176470586,0.09521529411764705,0.12599713309410604,0.15995646053119283,0.2033530528763573,-0.17689513141419677,-0.22193705245240397,-0.28060011412680436,0
0.057157647058823535,0.0723345098039216,0.09166549019607845,0.12451830279633089,0.15546805324393886,0.19609207622462416,-0.17545309314981994,-0.2160410080497574,-0.27121381597742505,0
0.04315137254901959,0.0457592156862745,0.04838313725490197,0.10396922681924578,0.10709778392094844,0.11184738820032473,-0.16019492553750786,-0.16164929549570384,-0.16736370340310885,0
0.05823019607843134,0.07235607843137253,0.08415215686274506,0.1406236419598535,0.16593402440131486,0.1929984141431003,-0.21274607359439832,-0.24380383279602455,-0.2820381909488229,0
0.07604862745098037,0.0951039215686274,0.1187364705882354,0.16831712772366839,0.20844549915642166,0.25761024245192266,-0.23839783345679372,-0.29333388859048815,-0.3597116919900366,0
0.07644392156862745,0.09437764705882347,0.11837215686274517,0.16734775175653982,0.20518078021836572,0.25525029695482493,-0.2354950625093301,-0.28727260265132337,-0.35497867872828026,0
0.04894470588235294,0.06339215686274513,0.08133215686274506,0.11051403634790206,0.13830182829356438,0.17629229393132265,-0.16145881563115266,-0.1951737115028891,-0.24686195462842858,0
0.0356721568627451,0.04057803921568627,0.040307058823529404,0.10695002249582987,0.11419943274819376,0.11926122391135155,-0.18490244585711507,-0.19307510243418083,-0.20571795970288337,0
0.06417725490196076,0.07821882352941173,0.09380509803921563,0.14957040732699978,0.17624275116829044,0.2093709189861371,-0.220426530662336,-0.2544085305753577,-0.2989524520798123,0
0.12991372549019614,0.1053796078431373,0.09529921568627459,0.2737618755928308,0.2223013292508005,0.20152405266237355,-0.3727699742086945,-0.3029988269101239,-0.27525259523051576,0
0.08631058823529417,0.07579098039215687,0.0830913725490196,0.21148790232510128,0.187998930338086,0.2024172809752348,-0.31510251730335026,-0.2849796996139471,-0.30362646332253307,0
0.12165372549019612,0.1046223529411765,0.08960784313725492,0.2590268036453498,0.22277904042723096,0.18964861576746195,-0.3555152555007921,-0.3057920003878605,-0.25919803229302024,0
0.12547764705882358,0.11449529411764715,0.08121960784313723,0.2649614456414509,0.24127010654841896,0.17088043675525602,-0.3614405860385911,-0.3285549664463408,-0.2323437736766068,0
0.0564266666666667,0.062446666666666706,0.06396901960784318,0.1201182218873534,0.1327745275208279,0.13504761996103853,-0.1652791251176458,-0.1823967531069784,-0.18428175663304536,0
0.06184313725490197,0.07509098039215688,0.09239215686274503,0.14468642538834475,0.17067585055119794,0.20551126130615024,-0.21731356072925273,-0.250052750184064,-0.29509404696656644,0
0.049811764705882305,0.06424431372549023,0.07939058823529409,0.11668392165297814,0.14547528880588254,0.17893577292403,-0.175000996575415,-0.21236656896143696,-0.2593576648239104,0
0.06929803921568628,0.0834847058823529,0.10178156862745091,0.1621020129896659,0.1901818688232953,0.2275886004615109,-0.24065321750356827,-0.2771267550437453,-0.32691627459723477,0
0.04453450980392157,0.05790039215686277,0.07077529411764706,0.10417321279143456,0.1308283677918471,0.1587315378937923,-0.15864500266334317,-0.19268128763267778,-0.23161497930955344,0
0.10220941176470594,0.09279921568627453,0.09464901960784315,0.22062237964970968,0.20191646222167062,0.2058853391805838,-0.30618253925930305,-0.28264888519294806,-0.2885245806923139,0
0.09874588235294121,0.09167254901960785,0.09558588235294124,0.21849336436639816,0.20364283800974775,0.2117061963229143,-0.30741132952099953,-0.2894230847223044,-0.3008374522325974,0
0.09760549019607846,0.0969113725490196,0.10269764705882353,0.2283137555471653,0.22773170663427733,0.23735741308988278,-0.33280546403119865,-0.33257216750147256,-0.3437192901933809,0
0.109184705882353,0.10614235294117651,0.11747803921568627,0.23135980158854214,0.22811161812964947,0.25498911095393173,-0.31655563401815,-0.31589286969363667,-0.35537757846468954,0
0.11996274509803927,0.1260364705882353,0.12812509803921568,0.26593589344497287,0.2771043945630834,0.28551369459200837,-0.37187093300934304,-0.38639565444673224,-0.39960865211771124,0
0.11039098039215695,0.11390000000000004,0.1183996078431373,0.24065643846650941,0.24753564371053624,0.25893667701731427,-0.33287825727122033,-0.34210377583674134,-0.35839389186828496,0
0.09236627450980393,0.09420705882352945,0.0946874509803922,0.20990811124249523,0.21178908165787755,0.2173200496133012,-0.2972885948014663,-0.29930461216157866,-0.30910883023230773,0
0.10613568627450984,0.09886549019607845,0.10409411764705885,0.22542834498307557,0.21568884897352666,0.22680848259695133,-0.3081681877825495,-0.30029380604308364,-0.31569804855257777,0
0.08901490196078436,0.09224549019607847,0.10210509803921572,0.20122697988225163,0.2078884305883729,0.22681049389624683,-0.28830093719680516,-0.2974792894085184,-0.321856561766763,0
0.07109490196078434,0.07420705882352943,0.062394509803921576,0.17589060585889807,0.18257057465859902,0.1733730664271766,-0.269518583678375,-0.2791245149144925,-0.27850835889714276,0
0.0933713725490196,0.08930705882352943,0.09328392156862741,0.20989783355649325,0.20024117043528242,0.20851195632139424,-0.29709786117993614,-0.28418541562410266,-0.29569005160330863,0
0.09373843137254906,0.09323098039215688,0.09372352941176472,0.21360414754206583,0.21181001653862241,0.2223791344512622,-0.30384507312511166,-0.3033962278803264,-0.32659753632762667,0
0.057390980392156885,0.06695725490196078,0.07573019607843133,0.13382351205196472,0.15228149842368327,0.1718304512186918,-0.1944447793989191,-0.21707495813233266,-0.24520380526875457,0
